 4.93044554e+00 3.89973618e+00 1.00000000e+00
 4.74655642e+00 4.75170123e+00 1.00000000e+00
 5.77977026e+00 2.88369870e+00 1.00000000e+00
 6.32506637e+00 5.69290080e+00 1.00000000e+00
 3.95970545e+00 5.55187060e+00 1.00000000e+00
 6.48067336e+00 7.60492050e+00 1.00000000e+00
 3.97262106e+00 7.31331840e+00 1.00000000e+00
 3.98368568e+00 4.52541316e+00 1.00000000e+00
 5.61832454e+00 3.66511844e+00 1.00000000e+00
 3.64657344e+00 4.55858757e+00 1.00000000e+00
 6.12307500e+00 4.58511377e+00 1.00000000e+00
 3.77707493e+00 5.85515027e+00 1.00000000e+00
 3.47566197e+00 4.33074494e+00 1.00000000e+00
 4.84285354e+00 5.28844155e+00 1.00000000e+00
 5.51591741e+00 5.36562919e+00 1.00000000e+00
 4.97859381e+00 7.58412296e+00 1.00000000e+00
 4.55721449e+00 6.72351643e+00 1.00000000e+00
 5.75743789e+00 6.19282174e+00 1.00000000e+00
 5.15456674e+00 5.01291891e+00 1.00000000e+00
 3.89919942e+00 4.31170136e+00 1.00000000e+00
 3.46353944e+00 6.16060947e+00 1.00000000e+00
 4.24710964e+00 5.72980869e+00 1.00000000e+00
 4.98764726e+00 3.35026638e+00 1.00000000e+00
 5.42657393e+00 4.05840106e+00 1.00000000e+00
 5.00712677e+00 4.08184600e+00 1.00000000e+00
 5.27774763e+00 5.19803905e+00 1.00000000e+00
 4.69815860e+00 3.89015877e+00 1.00000000e+00
 4.56610932e+00 3.75156010e+00 1.00000000e+00
 4.02901506e+00 5.08477091e+00 1.00000000e+00
 4.80161631e+00 6.63938024e+00 1.00000000e+00
 5.80383263e+00 6.07751263e+00 1.00000000e+00
 4.99477065e+00 3.72502631e+00 1.00000000e+00
 5.44866269e+00 5.10368680e+00 1.00000000e+00
 5.04847373e+00 5.26557475e+00 1.00000000e+00
 4.10593490e+00 5.00402482e+00 1.00000000e+00
 4.35972659e+00 4.47698067e+00 1.00000000e+00
 6.61678893e+00 4.68713717e+00 1.00000000e+00
 4.84258904e+00 5.46537032e+00 1.00000000e+00
 5.04398023e+00 4.12512852e+00 1.00000000e+00
 3.28113682e+00 4.12046186e+00 1.00000000e+00
 4.45539493e+00 4.16943001e+00 1.00000000e+00
 4.81917401e+00 2.99839966e+00 1.00000000e+00
 2.94197254e+00 4.21504445e+00 1.00000000e+00
 4.80240474e+00 4.38725044e+00 1.00000000e+00
 5.84677545e+00 5.50353193e+00 1.00000000e+00
 3.62922231e+00 4.43414716e+00 1.00000000e+00
 5.28798090e+00 6.34609381e+00 1.00000000e+00
 4.61345747e+00 2.95630040e+00 1.00000000e+00
 5.34694741e+00 5.42717233e+00 1.00000000e+00
 6.20552540e+00 3.48650805e+00 1.00000000e+00
 4.93852254e+00 4.86981247e+00 1.00000000e+00
 5.53439819e+00 3.39335029e+00 1.00000000e+00
 5.00290770e+00 5.15443186e+00 1.00000000e+00
 4.85214941e+00 6.57671838e+00 1.00000000e+00
 4.35418140e+00 5.05444955e+00 1.00000000e+00
 5.88800224e+00 5.39525662e+00 1.00000000e+00
 6.39569185e+00 4.21191245e+00 1.00000000e+00
 4.86618689e+00 6.03193763e+00 1.00000000e+00
 3.59312402e+00 3.04821695e+00 1.00000000e+00
 4.82066566e+00 3.93567420e+00 1.00000000e+00
 3.86492128e+00 5.49136234e+00 1.00000000e+00
 3.44426258e+00 2.04673056e+00 1.00000000e+00
 3.87614633e+00 4.65241756e+00 1.00000000e+00
 5.64828080e+00 4.51125535e+00 1.00000000e+00
 6.54355480e+00 7.85964071e+00 1.00000000e+00
 2.59456831e+00 4.52592603e+00 1.00000000e+00
 3.76411174e+00 3.51703266e+00 1.00000000e+00
 1.72545797e+00 4.48713283e+00 1.00000000e+00
 3.16279399e+00 5.11734082e+00 1.00000000e+00
 6.67425453e+00 4.06190699e+00 1.00000000e+00
 4.03083225e+00 5.06124365e+00 1.00000000e+00
 3.69693457e+00 5.29611403e+00 1.00000000e+00
 4.67567333e+00 5.25998957e+00 1.00000000e+00
 5.29847434e+00 3.97690688e+00 1.00000000e+00
 4.15456977e+00 5.77993167e+00 1.00000000e+00
 5.40856133e+00 4.91602340e+00 1.00000000e+00
 3.43639043e+00 4.46569862e+00 1.00000000e+00
 6.19604798e+00 2.83278300e+00 1.00000000e+00
 5.08523431e+00 4.65931768e+00 1.00000000e+00
 4.15549535e+00 4.53341653e+00 1.00000000e+00
 3.69156428e+00 4.08037302e+00 1.00000000e+00
 5.53448423e+00 2.50351107e+00 1.00000000e+00
 3.89307879e+00 3.91959510e+00 1.00000000e+00
 4.58594919e+00 5.94159411e+00 1.00000000e+00
 4.50868884e+00 7.75889023e+00 1.00000000e+00
 6.05775592e+00 4.95331487e+00 1.00000000e+00
 4.16303887e+00 6.52231205e+00 1.00000000e+00
 4.42165008e+00 5.52547589e+00 1.00000000e+00
 7.28877564e+00 6.08867070e+00 1.00000000e+00
 3.74331584e+00 3.75084204e+00 1.00000000e+00
 3.38405706e+00 6.13212417e+00 1.00000000e+00
 4.65602017e+00 5.83655109e+00 1.00000000e+00
 5.25466638e+00 4.97077700e+00 1.00000000e+00
 6.56056016e+00 3.93548097e+00 1.00000000e+00
